Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
10368,0.32,Premium,I,VS1,62.0,58.0,4.37,4.4,2.72,505
15997,0.76,Ideal,G,VS1,61.6,56.0,5.82,5.87,3.6,3372
21404,0.91,Good,G,SI1,57.7,58.0,6.33,6.4,3.67,5394
23847,0.35,Very Good,H,VVS1,60.1,62.0,4.52,4.57,2.73,745
26388,0.56,Ideal,F,VS1,61.7,54.0,5.28,5.32,3.27,1915
16423,0.56,Ideal,E,VS2,61.7,54.0,5.28,5.35,3.28,1819
11827,0.38,Ideal,E,VVS1,61.5,56.0,4.67,4.7,2.88,1154
11424,0.31,Ideal,G,VS2,62.7,57.0,4.34,4.31,2.71,698
3131,0.43,Ideal,E,SI2,61.9,57.0,4.83,4.86,3.0,716
761,0.35,Ideal,J,VVS1,62.1,53.0,4.53,4.55,2.82,540
24997,1.01,Very Good,D,VVS1,63.9,56.0,6.32,6.36,4.05,11923
12589,2.0,Premium,J,VVS2,63.0,59.0,8.0,7.97,5.03,15214
8378,0.33,Ideal,G,VVS1,60.4,58.0,4.5,4.51,2.72,802
4297,0.31,Ideal,F,VVS1,61.2,57.0,4.42,4.4,2.7,878
26115,0.71,Ideal,E,VS2,62.3,56.0,5.7,5.73,3.56,3026
19064,0.3,Ideal,I,VVS1,62.1,54.0,4.29,4.31,2.67,540
3153,0.51,Ideal,F,VS2,62.6,55.0,5.15,5.1,3.21,1875
1431,0.43,Premium,G,VS2,62.3,58.0,4.85,4.81,3.01,1113
25650,0.41,Premium,G,SI1,62.6,59.0,4.77,4.72,2.97,923
13829,1.0,Very Good,G,SI2,63.3,56.0,6.38,6.29,4.01,3920
16748,1.24,Premium,F,VS1,62.5,58.0,6.87,6.83,4.28,10033
16892,0.38,Premium,D,VS1,61.9,60.0,4.62,4.66,2.87,1067
9538,1.03,Ideal,G,VS1,61.4,55.0,6.5,6.53,4.0,7481
14844,0.34,Premium,D,SI1,62.7,59.0,4.45,4.42,2.78,803
11091,1.01,Very Good,I,SI1,61.2,59.0,6.34,6.44,3.92,4243
10223,1.11,Very Good,D,VVS1,62.5,58.0,6.67,6.6,4.15,12200
26154,1.01,Very Good,E,SI2,,58.0,6.45,6.49,3.94,4566
4421,1.21,Ideal,J,VS1,61.8,56.2,6.78,6.86,4.2,5604
21727,0.71,Premium,F,SI1,59.8,62.0,5.74,5.73,3.43,2756
25504,0.31,Very Good,G,VVS2,62.9,58.0,4.28,4.3,2.7,707
22326,1.02,Premium,F,SI1,62.3,58.0,6.46,6.38,4.0,5398
17983,1.01,Ideal,G,VVS2,60.9,54.0,6.5,6.53,3.97,7934
172,0.81,Ideal,F,SI1,61.9,57.0,5.98,6.01,3.71,2977
13080,0.72,Good,H,SI2,65.8,59.0,5.51,5.58,3.65,1945
5336,0.51,Ideal,D,SI1,61.8,55.0,5.14,5.18,3.19,1569
15640,0.54,Ideal,G,SI1,61.9,55.0,5.24,5.26,3.25,1736
22481,0.52,Ideal,E,VS2,62.2,54.0,5.13,5.16,3.2,1825
21686,1.13,Very Good,H,SI2,62.5,62.0,6.59,6.66,4.14,4537
4739,0.31,Ideal,D,SI2,62.6,57.0,4.35,4.27,2.7,593
1458,0.72,Good,F,SI1,63.9,62.0,5.7,5.63,3.62,2229
20518,0.3,Ideal,E,VS2,61.6,55.0,4.31,4.33,2.66,658
17206,0.58,Very Good,E,VS1,62.9,54.0,5.31,5.34,3.35,2082
13366,0.72,Very Good,F,VS1,62.1,59.0,5.69,5.74,3.55,3059
10547,0.32,Ideal,D,VVS2,60.6,56.0,4.47,4.5,2.72,1066
22274,1.18,Premium,I,SI1,62.8,56.0,6.74,6.71,4.22,5088
11990,2.02,Fair,J,SI2,64.6,55.0,7.93,7.84,5.09,9853
16114,1.13,Ideal,I,SI1,,57.0,6.68,6.66,4.13,5149
20753,0.32,Ideal,G,VS1,60.5,56.0,4.44,4.42,2.68,828
12483,0.35,Premium,G,VS1,61.5,58.0,4.54,4.5,2.78,906
14799,1.64,Ideal,G,VVS2,61.8,56.0,7.59,7.6,4.69,17604
19736,0.31,Premium,G,VS2,61.5,59.0,4.36,4.32,2.67,698
25118,0.61,Ideal,I,VVS2,62.0,54.0,5.51,5.47,3.4,1867
12995,1.2,Very Good,H,SI1,63.3,56.0,6.75,6.72,4.26,4637
620,0.39,Ideal,E,VS2,61.4,56.0,4.68,4.74,2.89,796
16266,0.4,Very Good,D,SI1,63.0,57.0,4.66,4.7,2.95,720
9817,0.92,Ideal,F,SI2,61.5,53.0,6.26,6.3,3.86,4691
22435,0.52,Premium,F,VS2,60.0,57.0,5.24,5.22,3.14,1651
14570,0.72,Good,H,SI2,57.9,58.0,5.98,5.91,3.44,2056
14929,0.5,Ideal,E,SI1,62.8,57.0,5.05,5.08,3.18,1331
20934,1.02,Premium,D,SI2,60.3,58.0,6.52,6.48,3.92,4718
6250,0.9,Ideal,G,VS1,62.1,56.0,6.15,6.19,3.83,5540
8237,0.7,Ideal,F,VS1,61.0,55.0,5.77,5.73,3.51,2874
24515,0.9,Good,H,SI1,64.4,58.0,6.04,6.08,3.9,3465
11919,0.23,Very Good,E,VVS2,61.9,60.0,3.93,3.96,2.44,505
9687,0.38,Ideal,D,VS1,62.2,57.0,4.66,4.63,2.89,1140
8140,0.7,Good,E,SI1,58.3,64.0,5.77,5.69,3.34,2370
10594,0.33,Ideal,G,VS2,61.6,55.0,4.46,4.43,2.74,743
18698,2.02,Premium,J,VS2,62.0,59.0,8.06,8.08,5.0,13687
21437,0.41,Very Good,D,SI1,63.4,55.0,4.72,4.68,2.98,947
9331,1.17,Ideal,G,VS2,61.3,56.0,6.81,6.79,4.17,7548
9909,0.33,Ideal,D,VS2,62.6,56.0,4.43,4.39,2.76,1002
11653,0.58,Premium,F,SI1,61.0,57.0,5.41,5.34,3.28,1634
1586,1.57,Ideal,G,VVS2,,56.0,7.48,7.41,4.64,15144
3803,0.9,Good,D,SI1,63.2,55.0,6.1,6.14,3.87,4381
8487,0.32,Very Good,G,VVS2,64.0,55.0,4.31,4.35,2.77,607
14751,0.39,Ideal,G,VS2,62.2,53.9,4.66,4.69,2.9,787
25113,0.29,Fair,D,VS2,64.7,62.0,4.14,4.11,2.67,592
1454,1.04,Ideal,H,SI2,60.5,57.0,6.55,6.51,3.95,3786
17582,2.05,Premium,I,SI2,62.0,58.0,8.13,8.08,5.02,9850
16698,0.3,Ideal,E,VVS1,60.6,57.0,4.35,4.33,2.63,956
6491,0.4,Very Good,G,IF,61.4,54.0,4.76,4.79,2.93,1229
10534,0.46,Ideal,E,VVS2,62.6,55.0,4.95,4.92,3.09,1736
22350,0.6,Very Good,D,SI1,60.3,58.0,5.44,5.51,3.3,1777
18586,1.54,Very Good,E,SI2,59.0,62.0,7.56,7.59,4.47,7877
2473,1.02,Good,D,SI2,64.1,58.0,6.25,6.32,4.03,4459
21957,0.7,Good,J,SI2,61.2,64.0,5.68,5.73,3.49,1824
7674,0.71,Ideal,E,VS2,61.6,56.0,5.74,5.76,3.54,2891
13186,0.5,Premium,E,VS2,62.7,59.0,5.02,5.06,3.16,1559
21352,0.91,Premium,E,SI1,61.9,61.0,6.14,6.11,3.79,3961
12495,0.77,Ideal,H,SI1,61.3,56.0,5.87,5.91,3.61,3089
22750,0.91,Premium,F,SI1,62.7,59.0,6.23,6.18,3.89,3644
3284,0.31,Ideal,F,VVS1,61.0,57.0,4.38,4.39,2.67,884
18980,1.51,Ideal,G,SI1,61.6,57.0,7.34,7.31,4.52,11917
20142,0.31,Ideal,E,VVS2,61.7,56.0,4.33,4.36,2.68,816
26655,0.4,Premium,G,VVS1,61.5,58.0,4.74,4.69,2.9,1200
22817,2.08,Premium,G,VS2,61.3,58.0,8.21,8.17,5.02,16854
14963,1.01,Good,E,SI2,58.5,61.0,6.51,6.55,3.82,4506
25576,0.43,Very Good,E,VVS2,59.3,59.0,4.95,4.97,2.94,1291
9984,0.51,Ideal,D,VS2,62.7,55.0,5.09,5.12,3.2,1787
11775,0.54,Premium,D,SI1,60.0,58.0,5.26,5.3,3.17,1551
21599,0.31,Ideal,G,VVS2,61.5,56.0,4.38,4.4,2.7,687
22163,1.02,Very Good,H,SI2,63.5,58.0,6.34,6.38,4.04,4004
5108,0.32,Premium,G,SI1,59.6,60.0,4.43,4.46,2.65,477
8624,0.46,Fair,H,VS2,65.6,58.0,4.8,4.84,3.16,830
13902,0.55,Ideal,G,VS2,60.1,55.0,5.33,5.37,3.22,1634
10915,0.34,Very Good,F,SI1,63.0,54.0,4.48,4.5,2.83,566
8512,0.33,Very Good,D,VS2,62.5,59.0,4.39,4.41,2.75,681
7271,0.32,Very Good,I,VS1,63.1,56.0,4.4,4.38,2.77,648
8812,1.04,Ideal,G,SI1,61.9,56.0,6.46,6.5,4.01,5311
14875,1.29,Ideal,H,SI1,62.6,56.0,6.96,6.93,4.35,6424
1240,1.02,Very Good,F,SI1,61.9,58.0,6.43,6.49,4.0,5019
11168,0.71,Good,G,SI2,58.2,64.0,5.82,5.77,3.37,1902
16673,0.4,Ideal,D,VVS2,62.0,56.0,4.71,4.74,2.93,1263
7903,1.05,Premium,G,SI1,60.3,57.0,6.64,6.59,3.99,4974
26483,0.39,Ideal,G,SI2,62.0,55.0,4.69,4.73,2.92,683
23273,1.17,Ideal,G,VS1,59.4,57.0,6.93,6.87,4.1,7155
23567,0.71,Ideal,E,VS1,62.7,57.0,5.66,5.69,3.56,3238
26153,0.29,Very Good,F,VS1,61.2,58.0,4.24,4.29,2.61,504
24918,0.31,Ideal,D,VS2,62.1,55.0,4.32,4.38,2.7,636
21178,1.7,Very Good,I,VS1,60.6,59.0,7.64,7.67,4.64,11514
14815,0.36,Very Good,H,IF,62.3,56.0,4.55,4.58,2.85,865
5504,0.52,Very Good,F,VVS1,61.7,56.0,5.17,5.22,3.2,2205
13025,0.55,Ideal,G,IF,60.9,57.0,5.28,5.3,3.22,2789
13075,0.35,Ideal,I,VS1,,54.0,4.54,4.57,2.83,571
19222,0.31,Very Good,E,IF,61.6,54.0,4.38,4.42,2.71,958
11377,0.3,Ideal,G,SI2,61.6,56.0,4.32,4.35,2.67,422
785,0.38,Ideal,E,VVS2,61.9,57.0,4.65,4.63,2.87,1176
2087,1.51,Premium,J,VS2,59.2,59.0,7.53,7.47,4.44,7553
11541,0.93,Premium,H,VS2,60.3,61.0,6.39,6.25,3.81,3937
2969,0.82,Premium,I,VS2,62.2,59.0,6.03,5.97,3.73,2716
19878,2.01,Premium,I,VS2,60.3,62.0,8.13,8.08,4.89,15939
11629,0.74,Premium,G,SI2,62.8,57.0,5.77,5.73,3.61,2109
12215,0.71,Premium,E,SI1,63.0,58.0,5.72,5.68,3.59,2554
26653,2.0,Very Good,J,VS2,60.8,62.0,8.09,8.12,4.93,13043
15055,1.01,Good,E,SI1,63.4,59.0,6.34,6.38,4.03,4912
9212,2.03,Premium,G,SI1,61.9,59.0,8.14,8.09,5.02,15322
13157,0.31,Ideal,G,VS2,62.1,55.0,4.35,4.38,2.71,577
18414,0.31,Ideal,G,IF,61.6,55.0,4.37,4.39,2.7,891
18670,0.9,Very Good,H,SI2,59.5,63.0,6.26,6.31,3.74,3160
14836,1.51,Very Good,H,SI2,60.8,58.0,7.4,7.51,4.53,7723
14235,1.04,Good,H,I1,63.9,58.0,6.42,6.35,4.08,3261
8432,1.0,Very Good,E,VVS2,61.7,55.0,6.38,6.42,3.95,9324
8587,0.72,Good,I,VS2,60.1,60.5,5.76,5.85,3.48,2174
3520,1.01,Premium,H,VS2,60.7,61.0,6.47,6.39,3.9,4921
14271,1.02,Premium,G,VS2,62.7,58.0,6.4,6.45,4.03,6058
23380,0.58,Premium,F,VS1,61.1,59.0,5.39,5.35,3.28,2668
9529,0.58,Ideal,F,VS1,62.2,55.0,5.34,5.37,3.33,1899
17556,0.5,Ideal,F,VVS2,61.8,53.0,5.13,5.18,3.19,2283
16831,0.58,Ideal,F,VS1,61.9,54.0,5.37,5.33,3.31,1865
19844,1.0,Premium,D,SI1,59.2,62.0,6.54,6.49,3.86,5723
16788,1.01,Ideal,G,VS2,60.6,57.0,6.47,6.53,3.94,6826
15864,0.76,Very Good,H,SI2,59.8,58.0,5.94,5.96,3.56,2418
20154,2.05,Premium,D,SI1,60.4,58.0,8.26,8.16,4.96,17776
2211,2.44,Very Good,J,SI1,62.9,53.0,8.58,8.62,5.41,17472
16578,0.32,Very Good,F,VVS2,62.3,57.0,4.38,4.41,2.73,778
24930,1.16,Ideal,I,VS2,60.1,62.0,6.83,6.78,4.09,5587
17686,0.33,Ideal,F,VVS1,62.0,59.0,4.42,4.45,2.75,829
1582,0.71,Very Good,I,VS1,62.2,59.0,5.7,5.74,3.56,2432
708,0.9,Good,J,SI2,,56.0,6.1,6.17,3.92,2693
2988,1.05,Ideal,D,VVS2,61.9,54.0,6.53,6.55,4.05,11196
725,1.15,Premium,G,SI1,62.6,58.0,6.71,6.65,4.18,5851
9495,0.36,Ideal,H,SI1,,57.0,4.6,4.57,2.82,648
17248,0.65,Ideal,G,VVS1,61.9,56.0,5.56,5.59,3.45,3248
22308,0.32,Ideal,E,VVS1,61.8,55.0,4.4,4.43,2.73,921
8345,0.33,Ideal,D,VS2,61.8,56.0,4.48,4.45,2.76,1002
21670,0.41,Good,E,VS2,58.1,59.0,4.89,4.95,2.86,772
5171,0.42,Ideal,G,VVS1,62.8,55.0,4.78,4.8,3.01,1245
22842,1.24,Ideal,F,VVS1,,55.0,6.94,6.98,4.26,15026
9878,1.27,Ideal,I,SI2,62.1,56.0,6.92,6.96,4.31,5154
19127,0.31,Premium,G,VS2,59.8,60.0,4.4,4.43,2.64,544
179,0.32,Ideal,E,VVS2,62.0,54.0,4.41,4.43,2.74,790
15676,1.55,Premium,H,VS2,60.4,60.0,7.39,7.44,4.48,11048
21478,0.4,Ideal,E,VVS2,61.7,56.0,4.77,4.73,2.93,1238
18055,0.36,Premium,G,VS1,59.7,59.0,4.61,4.64,2.76,726
19101,0.7,Very Good,F,VS2,60.5,58.0,5.78,5.83,3.51,2437
14221,1.1,Good,F,SI2,,61.0,6.61,6.67,4.02,4674
10772,1.43,Ideal,G,SI1,62.8,57.0,7.17,7.12,4.49,8599
7028,1.22,Premium,I,SI2,62.3,58.0,6.8,6.85,4.25,4831
10546,1.0,Premium,D,SI1,62.2,58.0,6.45,6.34,3.98,5723
24380,1.01,Ideal,D,SI1,60.8,56.0,6.54,6.48,3.96,5939
19569,1.54,Premium,J,SI1,61.1,58.0,7.48,7.41,4.55,5028
24344,0.3,Ideal,H,VS1,61.3,56.0,4.33,4.31,2.65,675
18346,1.12,Very Good,G,SI2,63.3,58.0,6.7,6.63,4.22,4478
6114,0.58,Ideal,I,VVS1,62.3,53.0,5.38,5.4,3.36,1580
6746,1.22,Ideal,J,VS1,61.4,58.0,6.85,6.87,4.21,6201
12732,0.86,Very Good,H,SI1,59.7,59.0,6.14,6.23,3.69,3228
19445,0.23,Good,E,VVS1,60.6,65.0,3.95,3.97,2.4,458
5927,0.3,Ideal,H,VVS2,,55.0,4.28,4.25,2.67,776
23931,0.31,Premium,H,VVS2,61.4,58.0,4.37,4.32,2.67,802
542,1.06,Premium,E,VS2,61.3,58.0,6.56,6.52,4.01,7408
24641,1.2,Ideal,J,VS2,61.6,54.0,6.88,6.82,4.22,4099
9856,2.18,Premium,J,SI2,62.6,58.0,8.25,8.23,5.16,12970
16843,0.85,Ideal,E,VS1,63.0,57.0,6.08,5.99,3.8,4189
23322,0.72,Premium,G,SI1,61.3,56.0,5.79,5.76,3.54,2316
12109,1.01,Very Good,D,SI2,64.0,56.0,6.3,6.38,4.06,5166
18510,2.08,Ideal,G,SI2,61.8,56.0,8.22,8.18,5.07,18124
26817,0.36,Premium,G,SI2,60.8,58.0,4.57,4.61,2.79,473
21049,1.12,Very Good,I,VS1,59.6,58.0,6.82,6.77,4.05,5036
3746,0.51,Ideal,E,SI2,,56.0,5.12,5.14,3.18,1385
16347,1.18,Ideal,J,VS1,61.7,56.0,6.79,6.82,4.2,5182
20568,0.59,Very Good,I,VS2,62.4,58.4,5.3,5.36,3.32,1392
13697,0.42,Good,H,SI1,63.1,57.0,4.76,4.78,3.01,700
8063,0.76,Very Good,G,VS2,61.1,57.0,5.84,5.95,3.6,3170
2639,1.01,Premium,E,SI1,61.0,59.0,6.47,6.44,3.94,5749
11635,0.32,Very Good,E,VS1,61.6,56.0,4.4,4.46,2.73,618
14395,0.31,Ideal,H,VVS1,60.8,55.0,4.42,4.39,2.68,942
11687,0.7,Very Good,H,VVS1,63.5,58.0,5.63,5.59,3.56,2682
22656,0.5,Good,E,SI1,63.8,55.0,5.04,5.09,3.23,1316
22125,1.1,Ideal,H,SI2,61.9,56.0,6.65,6.63,4.11,4250
15443,0.33,Ideal,I,SI1,62.7,56.0,4.4,4.44,2.77,445
1600,0.51,Ideal,G,VVS2,62.1,55.5,5.08,5.13,3.18,1794
4452,1.06,Ideal,H,SI2,60.6,59.0,6.63,6.6,4.01,4267
17462,0.3,Ideal,E,VS2,60.6,59.0,4.3,4.34,2.62,603
4449,0.23,Good,F,VVS1,58.1,52.0,4.03,4.1,2.36,458
23831,0.71,Premium,D,VS1,58.1,62.0,5.89,5.84,3.41,3090
1850,0.48,Very Good,E,VS2,59.9,58.9,5.07,5.12,3.06,1320
23597,1.6,Premium,H,SI1,62.1,60.0,7.54,7.49,4.66,9017
22698,0.9,Premium,G,SI1,62.7,59.0,6.14,6.1,3.84,3774
25701,0.51,Ideal,F,VS2,61.9,55.0,5.11,5.15,3.18,1591
10166,1.0,Very Good,F,SI1,62.5,56.0,6.38,6.42,4.0,4643
7900,0.83,Premium,G,SI2,61.6,57.0,6.06,6.02,3.72,2749
25914,1.52,Good,J,VVS2,57.9,62.0,7.61,7.63,4.41,8861
3642,0.3,Premium,D,VS2,60.4,59.0,4.32,4.35,2.62,710
22837,1.53,Premium,D,SI2,59.9,58.0,7.54,7.41,4.48,8739
22749,2.14,Very Good,I,SI1,61.3,61.0,8.28,8.32,5.09,15769
7739,0.52,Very Good,H,VS2,63.5,58.0,5.12,5.11,3.25,1385
9809,1.46,Ideal,G,VS2,62.3,56.0,7.28,7.2,4.51,10302
10901,0.25,Ideal,D,SI1,61.5,55.0,4.09,4.14,2.52,452
1876,0.7,Very Good,F,SI1,60.3,59.0,5.73,5.78,3.47,2312
145,1.71,Ideal,G,VS1,63.0,56.0,7.65,7.58,4.8,17009
10420,0.49,Very Good,E,SI1,63.6,57.9,4.96,4.99,3.16,1400
5916,0.31,Ideal,G,IF,60.2,59.0,4.37,4.4,2.64,891
18512,0.3,Very Good,G,VVS1,61.1,57.0,4.33,4.37,2.66,680
9235,1.02,Ideal,G,I1,61.5,56.0,6.49,6.46,3.98,3382
25085,0.77,Premium,H,SI1,60.7,58.0,5.95,5.91,3.6,2369
11137,0.72,Good,G,VS2,59.7,60.5,5.8,5.84,3.47,2776
1927,0.72,Ideal,H,VS1,62.3,55.0,5.72,5.74,3.57,2949
19562,1.01,Very Good,H,VS2,62.2,56.0,6.35,6.44,3.98,4821
6202,0.35,Premium,I,VS2,62.9,57.0,4.53,4.5,2.84,630
22782,1.03,Premium,I,VS1,61.6,58.0,6.5,6.42,3.98,3553
1280,0.4,Premium,F,VVS2,59.4,59.0,4.85,4.78,2.86,1008
8259,0.27,Ideal,H,VS1,62.2,56.0,4.12,4.15,2.57,449
11018,1.52,Premium,G,SI1,62.2,58.0,7.39,7.33,4.58,8512
3757,0.59,Ideal,G,VS2,62.1,57.0,5.36,5.39,3.34,1774
24729,0.4,Premium,D,SI1,61.6,58.0,4.73,4.69,2.9,990
21345,0.5,Premium,E,SI1,63.0,61.0,5.07,5.03,3.18,1374
26414,0.27,Ideal,I,VS1,61.9,54.0,4.14,4.19,2.58,432
13873,0.42,Ideal,H,VS1,61.0,57.0,4.85,4.89,2.97,1299
16914,2.0,Premium,H,SI2,61.5,61.0,8.13,8.1,4.99,13134
11739,0.51,Ideal,D,SI1,,57.0,5.11,5.15,3.2,1548
7276,0.25,Ideal,G,SI1,62.3,53.0,4.06,4.09,2.54,363
5384,1.0,Good,E,SI1,59.3,61.0,6.42,6.53,3.84,4916
17671,1.0,Very Good,I,SI1,63.3,54.0,6.39,6.34,4.03,3640
1263,0.5,Ideal,D,SI1,59.9,60.0,5.15,5.13,3.08,1764
15176,1.14,Ideal,G,VS1,62.3,56.0,6.73,6.7,4.18,7948
11983,0.32,Premium,D,SI1,62.2,60.0,4.37,4.34,2.71,706
2863,0.72,Ideal,F,SI2,61.2,58.0,5.72,5.78,3.52,2300
19431,1.23,Very Good,G,VVS2,62.0,58.0,6.77,6.82,4.21,9803
13344,0.35,Ideal,G,IF,61.8,55.0,4.54,4.56,2.81,1044
21459,2.09,Very Good,I,VS1,62.9,57.0,8.09,8.13,5.1,18215
14325,0.37,Premium,F,VS2,60.5,59.0,4.62,4.67,2.81,696
23391,1.01,Premium,F,SI2,58.3,58.0,6.56,6.55,3.82,3897
22737,1.4,Ideal,G,VVS1,60.8,57.0,7.21,7.23,4.39,15134
10044,0.34,Good,G,SI1,63.9,58.0,4.4,4.43,2.82,507
2040,0.33,Premium,G,VS2,61.9,59.0,4.4,4.46,2.74,579
1374,1.7,Very Good,J,SI1,63.2,57.0,7.63,7.55,4.8,9253
8536,1.5,Premium,F,VS1,62.6,58.0,7.31,7.26,4.56,14918
23010,0.32,Very Good,G,IF,62.1,53.0,4.4,4.45,2.75,918
13883,1.1,Ideal,J,SI2,62.0,59.0,6.58,6.61,4.09,4226
987,0.3,Very Good,G,VVS1,62.5,56.0,4.25,4.29,2.67,753
2461,0.51,Premium,E,VS1,62.0,61.0,5.14,5.11,3.18,1758
17987,0.3,Ideal,D,SI1,61.4,56.0,4.32,4.35,2.66,552
598,0.7,Ideal,J,SI1,62.6,56.0,5.66,5.68,3.55,1937
22306,1.26,Premium,J,SI1,61.7,58.0,6.99,6.91,4.29,5207
24954,0.42,Premium,G,VVS2,60.4,59.0,4.82,4.78,2.9,1103
6454,2.04,Premium,H,SI2,60.8,58.0,8.23,8.14,4.98,14945
16407,0.72,Ideal,G,VVS1,62.2,54.4,5.73,5.76,3.57,3492
10332,0.73,Ideal,D,SI1,61.8,56.0,5.8,5.76,3.57,3189
14289,0.5,Premium,F,VS1,61.6,58.0,5.11,5.06,3.13,1715
4634,0.32,Premium,G,VVS2,62.0,55.0,4.42,4.39,2.73,936
2674,0.5,Fair,E,VS1,56.1,64.0,5.31,5.28,2.97,1950
24668,0.56,Ideal,G,SI1,62.9,56.0,5.27,5.25,3.31,1345
23187,0.38,Premium,H,VS1,61.6,58.0,4.7,4.65,2.88,983
21902,0.29,Ideal,F,VS2,61.6,56.0,4.28,4.32,2.65,504
12056,1.01,Ideal,G,VVS2,62.5,56.0,6.38,6.41,4.0,7941
14022,1.01,Fair,E,SI1,64.7,59.0,6.23,6.11,3.99,4181
15761,0.9,Very Good,H,SI2,61.1,63.0,6.19,6.12,3.76,3105
774,0.91,Ideal,I,VS1,62.1,57.0,6.2,6.23,3.86,3906
7840,1.01,Premium,H,VS2,,62.0,6.45,6.37,3.97,4559
26161,1.3,Very Good,I,VS2,62.7,57.0,6.88,6.9,4.32,6290
8458,0.32,Very Good,H,VS1,61.7,58.0,4.37,4.41,2.71,561
23333,0.54,Very Good,I,VS2,62.3,56.0,5.17,5.22,3.24,1317
1967,1.74,Ideal,G,VS2,62.9,57.0,7.68,7.64,4.82,16316
7641,0.97,Ideal,J,I1,61.6,54.0,6.34,6.28,3.89,2370
11597,0.58,Very Good,J,VS2,62.8,57.0,5.28,5.33,3.33,1090
12962,0.3,Very Good,G,VS2,63.1,56.0,4.28,4.25,2.69,675
24020,0.31,Very Good,F,VVS2,61.6,56.0,4.34,4.38,2.68,711
4496,1.25,Ideal,D,VS2,62.6,56.0,6.84,6.87,4.29,9933
8306,0.32,Premium,H,VS2,60.6,58.0,4.47,4.44,2.7,648
15112,0.91,Premium,I,SI2,62.0,59.0,6.18,6.23,3.85,2913
2443,2.11,Very Good,I,SI2,63.8,54.0,8.13,8.19,5.21,12937
11667,0.9,Premium,E,VS2,58.0,61.0,6.45,6.34,3.71,4385
21929,1.2,Premium,F,SI2,62.9,57.0,6.8,6.72,4.25,5712
5196,1.2,Premium,J,VS2,,59.0,6.84,6.76,4.2,4611
11639,0.71,Ideal,E,VS2,62.5,56.0,5.69,5.71,3.56,3304
15322,0.71,Ideal,J,VS1,61.9,55.0,5.69,5.75,3.54,1932
21016,0.52,Ideal,G,VS1,61.3,56.0,5.17,5.2,3.18,1576
24937,0.71,Ideal,H,VVS1,62.0,57.0,5.71,5.75,3.55,2739
5272,1.71,Ideal,I,VS2,60.5,56.0,7.71,7.73,4.67,11455
20787,0.23,Very Good,G,VVS2,62.3,57.0,3.9,3.92,2.43,431
11645,0.6,Very Good,G,VVS1,60.0,58.0,5.53,5.43,3.29,2485
10544,0.55,Very Good,J,VS2,62.9,54.0,5.23,5.29,3.31,1179
1749,0.43,Ideal,J,SI1,61.9,54.0,4.88,4.84,3.01,708
19021,1.5,Very Good,E,SI2,63.5,59.0,7.28,7.25,4.61,9450
13190,1.22,Ideal,H,SI2,61.7,56.0,6.91,6.83,4.24,5807
4257,1.26,Very Good,H,SI1,62.5,56.0,6.88,6.93,4.31,7477
14698,1.12,Very Good,G,SI2,61.2,58.0,6.65,6.69,4.08,5504
3548,0.55,Ideal,I,SI1,61.2,55.0,5.28,5.33,3.25,1320
20804,1.2,Very Good,G,SI2,59.7,59.0,6.89,6.94,4.13,5116
1439,0.64,Premium,E,VS2,61.6,62.0,5.48,5.46,3.37,1926
638,1.01,Premium,F,SI1,62.2,59.0,6.41,6.36,3.97,5345
20810,0.72,Ideal,J,SI1,62.3,56.0,5.75,5.78,3.59,1864
3111,0.9,Premium,F,SI1,62.8,59.0,6.16,6.13,3.86,3992
8263,2.17,Ideal,I,SI1,60.4,56.0,8.36,8.43,5.07,17224
19801,0.33,Very Good,F,SI2,63.0,58.0,4.4,4.42,2.78,434
9043,0.9,Very Good,I,VS2,63.2,54.0,6.1,6.08,3.85,3382
16498,0.53,Ideal,D,SI2,60.4,57.0,5.26,5.3,3.19,1314
19143,1.19,Very Good,H,VS2,60.5,59.0,6.97,7.0,4.17,6781
24909,1.02,Very Good,F,VS1,61.9,59.0,6.38,6.44,3.97,7257
10261,0.77,Ideal,E,SI1,62.5,56.0,5.87,5.91,3.68,3000
11115,0.8,Premium,F,SI2,61.0,57.0,6.03,6.01,3.67,2797
15459,0.41,Ideal,D,SI1,60.8,57.0,4.84,4.8,2.93,1015
13780,0.33,Ideal,H,VVS1,62.2,55.0,4.44,4.4,2.75,965
20795,0.33,Premium,I,IF,62.1,58.0,4.43,4.39,2.74,891
21532,0.31,Good,E,SI1,63.1,57.0,4.3,4.35,2.73,544
8421,0.51,Ideal,G,VVS2,62.0,57.0,5.13,5.1,3.17,1842
23814,0.31,Very Good,J,VS2,62.3,60.0,4.29,4.34,2.69,380
6690,1.5,Very Good,F,SI1,63.0,56.0,7.28,7.32,4.6,10479
5841,2.0,Very Good,J,SI2,60.9,54.0,8.12,8.17,4.96,10907
9163,1.52,Ideal,I,VS2,,55.0,7.41,7.33,4.58,9176
1117,0.54,Ideal,F,VVS2,61.9,56.0,5.2,5.23,3.23,2168
18869,0.32,Ideal,D,VS2,61.7,55.0,4.39,4.42,2.72,1066
20436,0.39,Ideal,E,VVS2,61.6,56.0,4.69,4.73,2.9,1300
3251,0.57,Ideal,F,VVS2,62.1,56.0,5.31,5.35,3.31,2339
13750,0.41,Ideal,H,VS1,61.1,56.0,4.83,4.86,2.96,1269
1622,0.42,Ideal,F,VS1,61.3,57.0,4.8,4.85,2.96,1031
